Timestamp,Average,Maximum,Minimum,Sum,SampleCount,Unit
2015-08-05 12:26:00,120.24592590332,120.24592590332,120.24592590332,240.49185180664,2.0,Gigabytes
2015-08-05 11:39:00,120.313888549805,120.313888549805,120.313888549805,240.62777709961,2.0,Gigabytes
2015-08-05 11:55:00,120.291179656982,120.291179656982,120.291179656982,240.582359313964,2.0,Gigabytes
2015-08-05 11:54:00,120.298732757568,120.298732757568,120.298732757568,240.597465515136,2.0,Gigabytes
2015-08-05 12:27:00,120.24592590332,120.24592590332,120.24592590332,240.49185180664,2.0,Gigabytes
2015-08-05 12:16:00,120.2610206604,120.2610206604,120.2610206604,240.5220413208,2.0,Gigabytes
2015-08-05 11:27:00,120.336456298828,120.336456298828,120.336456298828,240.672912597656,2.0,Gigabytes
2015-08-05 11:16:00,120.35131072998,120.35131072998,120.35131072998,240.70262145996,2.0,Gigabytes
2015-08-05 11:10:00,120.354934692383,120.354934692383,120.354934692383,240.709869384766,2.0,Gigabytes
2015-08-05 11:15:00,120.35131072998,120.35131072998,120.35131072998,240.70262145996,2.0,Gigabytes
2015-08-05 12:21:00,120.253448486328,120.253448486328,120.253448486328,240.506896972656,2.0,Gigabytes
2015-08-05 11:42:00,120.31388092041,120.31388092041,120.31388092041,240.62776184082,2.0,Gigabytes
2015-08-05 11:12:00,120.35493850708,120.35493850708,120.35493850708,240.70987701416,2.0,Gigabytes
2015-08-05 11:38:00,120.32141494751,120.32141494751,120.32141494751,240.64282989502,2.0,Gigabytes
2015-08-05 11:56:00,120.291179656982,120.291179656982,120.291179656982,240.582359313964,2.0,Gigabytes
2015-08-05 12:10:00,120.268566131592,120.268566131592,120.268566131592,240.537132263184,2.0,Gigabytes
2015-08-05 11:17:00,120.35131072998,120.35131072998,120.35131072998,240.70262145996,2.0,Gigabytes
2015-08-05 12:09:00,120.268569946289,120.268569946289,120.268569946289,240.537139892578,2.0,Gigabytes
2015-08-05 11:26:00,120.336456298828,120.336456298828,120.336456298828,240.672912597656,2.0,Gigabytes
2015-08-05 11:19:00,120.343978881836,120.343978881836,120.343978881836,240.687957763672,2.0,Gigabytes
2015-08-05 11:09:00,120.354946136475,120.354946136475,120.354946136475,240.70989227295,2.0,Gigabytes
2015-08-05 11:11:00,120.35493850708,120.35493850708,120.35493850708,240.70987701416,2.0,Gigabytes
2015-08-05 11:30:00,120.328945159912,120.328945159912,120.328945159912,240.657890319824,2.0,Gigabytes
2015-08-05 12:06:00,120.276084899902,120.276084899902,120.276084899902,240.552169799804,2.0,Gigabytes
2015-08-05 11:57:00,120.291172027588,120.291172027588,120.291172027588,240.582344055176,2.0,Gigabytes
2015-08-05 11:49:00,120.298748016357,120.298748016357,120.298748016357,240.597496032714,2.0,Gigabytes
2015-08-05 12:08:00,120.276077270508,120.276077270508,120.276077270508,240.552154541016,2.0,Gigabytes
2015-08-05 12:12:00,120.268562316895,120.268562316895,120.268562316895,240.53712463379,2.0,Gigabytes
2015-08-05 11:18:00,120.351303100586,120.351303100586,120.351303100586,240.702606201172,2.0,Gigabytes
2015-08-05 12:20:00,120.253456115723,120.253456115723,120.253456115723,240.506912231446,2.0,Gigabytes
2015-08-05 11:50:00,120.298740386963,120.298740386963,120.298740386963,240.597480773926,2.0,Gigabytes
2015-08-05 11:40:00,120.313888549805,120.313888549805,120.313888549805,240.62777709961,2.0,Gigabytes
2015-08-05 12:02:00,120.283599853516,120.283599853516,120.283599853516,240.567199707032,2.0,Gigabytes
2015-08-05 11:51:00,120.298740386963,120.298740386963,120.298740386963,240.597480773926,2.0,Gigabytes
2015-08-05 11:22:00,120.343971252441,120.343971252441,120.343971252441,240.687942504882,2.0,Gigabytes
2015-08-05 11:34:00,120.321426391602,120.321426391602,120.321426391602,240.642852783204,2.0,Gigabytes
2015-08-05 11:46:00,120.306339263916,120.306339263916,120.306339263916,240.612678527832,2.0,Gigabytes
2015-08-05 12:29:00,120.245918273926,120.245918273926,120.245918273926,240.491836547852,2.0,Gigabytes
2015-08-05 12:14:00,120.268562316895,120.268562316895,120.268562316895,240.53712463379,2.0,Gigabytes
2015-08-05 12:17:00,120.261028289795,120.261028289795,120.261028289795,240.52205657959,2.0,Gigabytes
2015-08-05 11:33:00,120.328941345215,120.328941345215,120.328941345215,240.65788269043,2.0,Gigabytes
2015-08-05 12:43:00,120.223266601562,120.223266601562,120.223266601562,240.446533203124,2.0,Gigabytes
2015-08-05 12:38:00,120.230854034424,120.230854034424,120.230854034424,240.461708068848,2.0,Gigabytes
2015-08-05 12:25:00,120.245922088623,120.245922088623,120.245922088623,240.491844177246,2.0,Gigabytes
2015-08-05 12:03:00,120.283588409424,120.283588409424,120.283588409424,240.567176818848,2.0,Gigabytes
2015-08-05 12:11:00,120.268562316895,120.268562316895,120.268562316895,240.53712463379,2.0,Gigabytes
2015-08-05 12:37:00,120.230854034424,120.230854034424,120.230854034424,240.461708068848,2.0,Gigabytes
2015-08-05 11:23:00,120.343971252441,120.343971252441,120.343971252441,240.687942504882,2.0,Gigabytes
2015-08-05 11:20:00,120.343967437744,120.343967437744,120.343967437744,240.687934875488,2.0,Gigabytes
2015-08-05 12:41:00,120.223278045654,120.223278045654,120.223278045654,240.446556091308,2.0,Gigabytes
2015-08-05 12:30:00,120.238384246826,120.238384246826,120.238384246826,240.476768493652,2.0,Gigabytes
2015-08-05 11:36:00,120.321418762207,120.321418762207,120.321418762207,240.642837524414,2.0,Gigabytes
2015-08-05 11:14:00,120.351306915283,120.351306915283,120.351306915283,240.702613830566,2.0,Gigabytes
