Timestamp,Average,Maximum,Minimum,Sum,SampleCount,Unit
2015-08-05 11:28:00,16639.73046875,16639.73046875,16639.73046875,16639.73046875,1.0,Megabytes
2015-08-05 12:39:00,16416.12890625,16416.12890625,16416.12890625,16416.12890625,1.0,Megabytes
2015-08-05 12:34:00,16429.87109375,16429.87109375,16429.87109375,16429.87109375,1.0,Megabytes
2015-08-05 12:02:00,16533.78125,16533.78125,16533.78125,16533.78125,1.0,Megabytes
2015-08-05 11:41:00,16600.0703125,16600.0703125,16600.0703125,16600.0703125,1.0,Megabytes
2015-08-05 12:25:00,16463.015625,16463.015625,16463.015625,16463.015625,1.0,Megabytes
2015-08-05 12:35:00,16427.265625,16427.265625,16427.265625,16427.265625,1.0,Megabytes
2015-08-05 11:10:00,16686.58984375,16686.58984375,16686.58984375,16686.58984375,1.0,Megabytes
2015-08-05 11:25:00,16648.8671875,16648.8671875,16648.8671875,16648.8671875,1.0,Megabytes
2015-08-05 11:58:00,16545.46484375,16545.46484375,16545.46484375,16545.46484375,1.0,Megabytes
2015-08-05 11:37:00,16612.78515625,16612.78515625,16612.78515625,16612.78515625,1.0,Megabytes
2015-08-05 11:36:00,16614.13671875,16614.13671875,16614.13671875,16614.13671875,1.0,Megabytes
2015-08-05 12:24:00,16466.46875,16466.46875,16466.46875,16466.46875,1.0,Megabytes
2015-08-05 12:41:00,16410.8671875,16410.8671875,16410.8671875,16410.8671875,1.0,Megabytes
2015-08-05 11:46:00,16583.4921875,16583.4921875,16583.4921875,16583.4921875,1.0,Megabytes
2015-08-05 12:16:00,16490.44921875,16490.44921875,16490.44921875,16490.44921875,1.0,Megabytes
2015-08-05 11:34:00,16619.79296875,16619.79296875,16619.79296875,16619.79296875,1.0,Megabytes
2015-08-05 11:11:00,16685.015625,16685.015625,16685.015625,16685.015625,1.0,Megabytes
2015-08-05 11:40:00,16601.95703125,16601.95703125,16601.95703125,16601.95703125,1.0,Megabytes
2015-08-05 12:43:00,16405.58984375,16405.58984375,16405.58984375,16405.58984375,1.0,Megabytes
2015-08-05 12:12:00,16507.1953125,16507.1953125,16507.1953125,16507.1953125,1.0,Megabytes
2015-08-05 11:09:00,16686.79296875,16686.79296875,16686.79296875,16686.79296875,1.0,Megabytes
2015-08-05 12:37:00,16422.0390625,16422.0390625,16422.0390625,16422.0390625,1.0,Megabytes
2015-08-05 11:59:00,16542.84375,16542.84375,16542.84375,16542.84375,1.0,Megabytes
2015-08-05 12:18:00,16484.53125,16484.53125,16484.53125,16484.53125,1.0,Megabytes
2015-08-05 11:23:00,16654.38671875,16654.38671875,16654.38671875,16654.38671875,1.0,Megabytes
2015-08-05 12:22:00,16471.5,16471.5,16471.5,16471.5,1.0,Megabytes
2015-08-05 12:20:00,16476.98828125,16476.98828125,16476.98828125,16476.98828125,1.0,Megabytes
2015-08-05 11:15:00,16680.88671875,16680.88671875,16680.88671875,16680.88671875,1.0,Megabytes
2015-08-05 12:13:00,16505.01953125,16505.01953125,16505.01953125,16505.01953125,1.0,Megabytes
2015-08-05 11:33:00,16622.3671875,16622.3671875,16622.3671875,16622.3671875,1.0,Megabytes
2015-08-05 12:26:00,16459.78515625,16459.78515625,16459.78515625,16459.78515625,1.0,Megabytes
2015-08-05 12:36:00,16424.37890625,16424.37890625,16424.37890625,16424.37890625,1.0,Megabytes
2015-08-05 11:20:00,16663.61328125,16663.61328125,16663.61328125,16663.61328125,1.0,Megabytes
2015-08-05 11:17:00,16674.12109375,16674.12109375,16674.12109375,16674.12109375,1.0,Megabytes
2015-08-05 12:17:00,16488.19140625,16488.19140625,16488.19140625,16488.19140625,1.0,Megabytes
2015-08-05 11:18:00,16670.94140625,16670.94140625,16670.94140625,16670.94140625,1.0,Megabytes
2015-08-05 11:51:00,16568.94140625,16568.94140625,16568.94140625,16568.94140625,1.0,Megabytes
2015-08-05 12:06:00,16524.12109375,16524.12109375,16524.12109375,16524.12109375,1.0,Megabytes
2015-08-05 12:32:00,16443.30859375,16443.30859375,16443.30859375,16443.30859375,1.0,Megabytes
2015-08-05 11:55:00,16553.83984375,16553.83984375,16553.83984375,16553.83984375,1.0,Megabytes
2015-08-05 12:31:00,16446.48828125,16446.48828125,16446.48828125,16446.48828125,1.0,Megabytes
2015-08-05 12:09:00,16516.69921875,16516.69921875,16516.69921875,16516.69921875,1.0,Megabytes
2015-08-05 11:32:00,16628.5546875,16628.5546875,16628.5546875,16628.5546875,1.0,Megabytes
2015-08-05 11:19:00,16666.53125,16666.53125,16666.53125,16666.53125,1.0,Megabytes
2015-08-05 11:24:00,16650.92578125,16650.92578125,16650.92578125,16650.92578125,1.0,Megabytes
2015-08-05 11:44:00,16587.71875,16587.71875,16587.71875,16587.71875,1.0,Megabytes
2015-08-05 12:38:00,16419.3671875,16419.3671875,16419.3671875,16419.3671875,1.0,Megabytes
2015-08-05 12:11:00,16510.47265625,16510.47265625,16510.47265625,16510.47265625,1.0,Megabytes
2015-08-05 11:27:00,16641.703125,16641.703125,16641.703125,16641.703125,1.0,Megabytes
2015-08-05 11:21:00,16660.65625,16660.65625,16660.65625,16660.65625,1.0,Megabytes
2015-08-05 12:33:00,16441.0,16441.0,16441.0,16441.0,1.0,Megabytes
2015-08-05 12:27:00,16457.68359375,16457.68359375,16457.68359375,16457.68359375,1.0,Megabytes
2015-08-05 12:00:00,16539.46484375,16539.46484375,16539.46484375,16539.46484375,1.0,Megabytes
2015-08-05 12:40:00,16413.046875,16413.046875,16413.046875,16413.046875,1.0,Megabytes
2015-08-05 12:23:00,16469.21875,16469.21875,16469.21875,16469.21875,1.0,Megabytes
2015-08-05 12:03:00,16533.640625,16533.640625,16533.640625,16533.640625,1.0,Megabytes
2015-08-05 12:08:00,16519.57421875,16519.57421875,16519.57421875,16519.57421875,1.0,Megabytes
2015-08-05 12:10:00,16512.19921875,16512.19921875,16512.19921875,16512.19921875,1.0,Megabytes
2015-08-05 12:30:00,16448.20703125,16448.20703125,16448.20703125,16448.20703125,1.0,Megabytes
2015-08-05 12:19:00,16477.046875,16477.046875,16477.046875,16477.046875,1.0,Megabytes
2015-08-05 12:15:00,16492.95703125,16492.95703125,16492.95703125,16492.95703125,1.0,Megabytes
2015-08-05 12:44:00,16402.91015625,16402.91015625,16402.91015625,16402.91015625,1.0,Megabytes
2015-08-05 11:45:00,16585.44140625,16585.44140625,16585.44140625,16585.44140625,1.0,Megabytes
2015-08-05 11:26:00,16645.41796875,16645.41796875,16645.41796875,16645.41796875,1.0,Megabytes
2015-08-05 11:52:00,16565.609375,16565.609375,16565.609375,16565.609375,1.0,Megabytes
2015-08-05 11:47:00,16579.4765625,16579.4765625,16579.4765625,16579.4765625,1.0,Megabytes
2015-08-05 11:08:00,16686.76953125,16686.76953125,16686.76953125,16686.76953125,1.0,Megabytes
2015-08-05 11:12:00,16684.19140625,16684.19140625,16684.19140625,16684.19140625,1.0,Megabytes
2015-08-05 11:29:00,16636.67578125,16636.67578125,16636.67578125,16636.67578125,1.0,Megabytes
2015-08-05 11:48:00,16577.59375,16577.59375,16577.59375,16577.59375,1.0,Megabytes
2015-08-05 12:05:00,16527.27734375,16527.27734375,16527.27734375,16527.27734375,1.0,Megabytes
2015-08-05 11:57:00,16548.08984375,16548.08984375,16548.08984375,16548.08984375,1.0,Megabytes
2015-08-05 12:04:00,16529.265625,16529.265625,16529.265625,16529.265625,1.0,Megabytes
2015-08-05 11:22:00,16657.1328125,16657.1328125,16657.1328125,16657.1328125,1.0,Megabytes
2015-08-05 12:01:00,16537.25,16537.25,16537.25,16537.25,1.0,Megabytes
2015-08-05 12:14:00,16496.6640625,16496.6640625,16496.6640625,16496.6640625,1.0,Megabytes
2015-08-05 12:42:00,16407.7734375,16407.7734375,16407.7734375,16407.7734375,1.0,Megabytes
2015-08-05 11:53:00,16558.82421875,16558.82421875,16558.82421875,16558.82421875,1.0,Megabytes
2015-08-05 12:07:00,16521.45703125,16521.45703125,16521.45703125,16521.45703125,1.0,Megabytes
2015-08-05 11:56:00,16550.37109375,16550.37109375,16550.37109375,16550.37109375,1.0,Megabytes
2015-08-05 12:29:00,16452.640625,16452.640625,16452.640625,16452.640625,1.0,Megabytes
2015-08-05 11:14:00,16682.91015625,16682.91015625,16682.91015625,16682.91015625,1.0,Megabytes
2015-08-05 11:43:00,16590.8125,16590.8125,16590.8125,16590.8125,1.0,Megabytes
2015-08-05 11:49:00,16574.71484375,16574.71484375,16574.71484375,16574.71484375,1.0,Megabytes
2015-08-05 12:28:00,16454.68359375,16454.68359375,16454.68359375,16454.68359375,1.0,Megabytes
2015-08-05 11:16:00,16677.9140625,16677.9140625,16677.9140625,16677.9140625,1.0,Megabytes
2015-08-05 11:42:00,16596.80078125,16596.80078125,16596.80078125,16596.80078125,1.0,Megabytes
2015-08-05 11:31:00,16631.91015625,16631.91015625,16631.91015625,16631.91015625,1.0,Megabytes
2015-08-05 11:30:00,16633.96484375,16633.96484375,16633.96484375,16633.96484375,1.0,Megabytes
2015-08-05 11:35:00,16617.890625,16617.890625,16617.890625,16617.890625,1.0,Megabytes
2015-08-05 11:50:00,16571.5859375,16571.5859375,16571.5859375,16571.5859375,1.0,Megabytes
2015-08-05 11:13:00,16683.79296875,16683.79296875,16683.79296875,16683.79296875,1.0,Megabytes
2015-08-05 11:54:00,16557.52734375,16557.52734375,16557.52734375,16557.52734375,1.0,Megabytes
2015-08-05 11:39:00,16602.9609375,16602.9609375,16602.9609375,16602.9609375,1.0,Megabytes
2015-08-05 12:21:00,16473.703125,16473.703125,16473.703125,16473.703125,1.0,Megabytes
2015-08-05 11:38:00,16610.078125,16610.078125,16610.078125,16610.078125,1.0,Megabytes
